OTU_ID	NXT039_NC100_S345	NXT039_NC101_S346	NXT039_NC102_S347	NXT039_NC103_S348	NXT039_NC104_S351	NXT039_NC105_S352	NXT039_NC106_S353	NXT039_NC107_S354	NXT039_NC108_S355	NXT039_NC109_S356	NXT039_NC110_S357	NXT039_NC111_S358	NXT039_NC112_S361	NXT039_NC113_S362	NXT039_NC114_S363	NXT039_NC115_S364	NXT039_NC116_S365	NXT039_NC117_S366	NXT039_NC118_S367	NXT039_NC119_S368	NXT039_NC120_S371	NXT039_NC121_S372	NXT039_NC122_S373	NXT039_NC123_S374	NXT039_NC124_S375	NXT039_NC125_S376	NXT039_NC126_S377	NXT039_NC127_S378	NXT039_NC128_S381	NXT039_NC129_S382	NXT039_NC130_S383	NXT039_NC131_S384	NXT039_NC132_S385	NXT039_NC133_S386	NXT039_NC134_S387	NXT039_NC135_S388	NXT039_NC136_S391	NXT039_NC137_S392	NXT039_NC138_S393	NXT039_NC139_S394	NXT039_NC140_S395	NXT039_NC141_S396	NXT039_NC142_S397	NXT039_NC143_S398	NXT039_NC144_S401	NXT039_NC145_S402	NXT039_NC146_S403	NXT039_NC147_S404	NXT039_NC64_S301	NXT039_NC65_S302	NXT039_NC66_S303	NXT039_NC67_S304	NXT039_NC68_S305	NXT039_NC69_S306	NXT039_NC70_S307	NXT039_NC71_S308	NXT039_NC72_S311	NXT039_NC73_S312	NXT039_NC74_S313	NXT039_NC75_S314	NXT039_NC76_S315	NXT039_NC77_S316	NXT039_NC78_S317	NXT039_NC79_S318	NXT039_NC80_S321	NXT039_NC81_S322	NXT039_NC82_S323	NXT039_NC83_S324	NXT039_NC84_S325	NXT039_NC85_S326	NXT039_NC86_S327	NXT039_NC87_S328	NXT039_NC88_S331	NXT039_NC89_S332	NXT039_NC90_S333	NXT039_NC91_S334	NXT039_NC92_S335	NXT039_NC93_S336	NXT039_NC94_S337	NXT039_NC95_S338	NXT039_NC96_S341	NXT039_NC97_S342	NXT039_NC98_S343	NXT039_NC99_S344	taxonomy
zOTU_596	0	0	0	0	0	0	0	0	0	1	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	27	0	3	39	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	131	185	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	108	211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	21	14	0	3	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_619	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	0	0	55	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_567	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	12	0	2	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	140	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	140	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_723	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	31	0	3	59	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_618	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	28	0	2	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_588	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	22	0	5	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
zOTU_81	0	0	0	0	0	3539	0	117	0	0	12	1	0	0	0	0	0	0	22	3	1	0	56	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	217	0	3	330	0	0	2	133	0	514	260	0	0	0	0	0	1	0	0	0	808	0	0	750	0	175	216	0	263	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_325	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	10	2	0	0	10	0	0	52	2	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	2	13	15	8	16	6	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_51	1	0	0	233	0	82	362	47	0	26	228	11	0	0	0	57	0	0	0	114	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_13	0	0	1	2810	0	616	4997	562	0	248	2265	65	0	1	0	540	0	0	1	1576	0	0	0	0	1	2331	102	1	0	0	626	0	0	0	129	0	18	5	0	0	0	0	1	0	0	0	0	0	1	2	1593	3264	1	99	2197	10306	1138	4277	1307	0	3022	2828	2	1	1	1	2	2453	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_200	0	0	0	3	0	0	0	0	0	0	16	0	0	193	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	42	10	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_215	0	0	0	0	0	0	0	0	0	0	19	0	0	172	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	34	12	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_46	0	0	0	101	0	10	104	20	0	7	67	1	0	0	0	21	0	0	0	60	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21	0	2	7	21	5	10	7	0	5	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_300	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	9	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	31	0	2	52	33	27	81	93	0	3	5	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_59	0	0	0	76	0	12	70	6	0	4	37	1	0	0	0	15	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_47	0	0	0	72	0	16	102	24	0	3	81	2	0	0	0	17	0	0	0	60	0	0	0	0	0	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23	0	1	23	13	10	19	9	0	2	1	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_750	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	288	143	106	218	180	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_89	0	0	0	0	0	3403	0	105	0	1	9	0	0	0	0	0	0	0	17	8	0	1	47	0	0	248	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	193	0	3	319	0	0	7	119	0	458	231	0	1	0	0	0	0	0	0	0	714	0	0	644	0	138	185	0	193	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_295	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	14	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	0	0	78	49	55	66	99	0	2	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_667	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	71	55	88	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_541	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	127	69	50	104	123	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_23	0	0	0	69	0	136	26	65	1	2	1546	4	0	918	0	48	0	0	101	146	1	1	643	0	0	1389	38	0	0	0	160	0	2	269	33	4	1	2	0	5	0	0	0	0	0	0	0	0	0	0	508	469	0	1372	6896	186	294	282	485	0	4074	2227	1	0	0	0	0	173	0	0	1	1637	0	2	385	0	116	1760	0	1743	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_44	0	0	0	267	0	65	397	60	0	16	288	12	0	0	0	71	0	1	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_658	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	162	108	61	134	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_37	0	0	0	35	0	94	6	41	0	0	1094	8	0	483	0	35	0	0	62	81	0	0	429	0	0	990	35	1	0	0	105	0	0	172	13	3	1	2	0	4	1	0	0	0	0	0	0	0	0	0	342	305	0	943	4566	171	177	221	362	2	2543	1539	0	0	0	0	0	105	0	0	0	1165	0	0	227	0	89	1269	0	1148	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_222	0	0	0	5	0	1325	2	45	0	0	10	0	0	0	0	5	0	0	0	7	0	0	0	0	0	29	4	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	86	0	7	101	43	27	71	138	0	11	25	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_22	0	0	0	134	0	33	165	32	0	11	89	7	0	0	0	20	0	0	1	75	0	0	0	0	0	198	16	0	0	0	62	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	849	0	14	279	600	192	457	99	0	248	233	1	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_611	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	189	104	61	130	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_101	0	0	0	6	0	2918	0	93	0	0	32	0	0	0	0	11	0	0	31	23	0	0	36	0	0	245	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	51	165	0	1	260	0	1	3	110	0	418	209	0	0	0	0	0	0	1	0	0	670	0	0	590	0	126	194	0	179	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_202	0	0	0	7	0	1663	2	66	0	0	31	6	0	0	0	4	0	0	0	27	0	0	0	0	0	29	3	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	81	0	7	110	73	32	76	168	0	18	34	0	1	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_301	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	134	115	202	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_123	0	0	0	9	0	2495	0	108	0	1	25	0	0	0	0	8	0	0	13	24	0	0	45	0	0	183	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	43	158	0	2	215	0	0	0	87	0	295	167	0	0	0	0	0	0	0	0	0	565	0	1	537	0	135	133	0	156	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_32	0	1	0	39	0	107	10	61	0	0	1222	3	0	608	0	33	0	0	97	114	0	0	511	0	0	1107	21	0	0	0	119	0	0	191	25	10	2	1	0	4	0	0	0	0	0	0	0	0	0	1	376	403	0	1130	5468	160	173	232	386	1	3151	1840	0	0	0	0	0	124	0	0	0	1316	0	1	307	0	83	1535	0	1405	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_201	0	0	0	14	0	1691	0	65	0	0	40	1	0	0	0	8	0	0	0	22	0	0	0	0	0	30	2	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	94	0	5	131	80	31	89	158	0	24	31	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_15	0	1	2	4002	1	849	7038	774	0	332	3164	64	0	0	0	783	0	0	1	2094	1	0	0	0	2	2348	91	1	0	0	739	0	1	0	126	1	18	14	0	1	1	0	0	0	0	0	0	0	1	3	1626	4227	3	143	2440	10714	1195	4516	1353	0	5898	6149	2	3	0	0	1	2996	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_58	0	0	0	79	0	14	70	9	0	6	53	1	0	0	0	13	0	0	0	39	0	0	0	0	0	2	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	1	3	15	3	6	3	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_30	0	0	0	98	0	17	124	10	0	4	83	6	0	0	0	9	0	0	0	50	0	0	0	0	0	108	10	0	0	0	44	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	100	602	0	3	98	460	128	373	67	0	143	121	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_242	0	0	0	2	0	1093	1	27	0	0	8	0	0	0	0	2	0	0	0	6	0	0	0	0	0	20	4	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	58	0	2	83	38	19	59	105	0	11	21	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_27	0	0	0	46	0	115	26	62	0	0	1409	5	0	828	0	44	0	0	89	112	0	0	619	0	0	1203	31	0	0	0	141	0	0	221	31	2	1	0	0	5	1	0	0	0	0	0	0	0	0	2	460	444	0	1254	6275	244	323	417	533	1	3737	2021	1	0	0	0	0	170	0	0	0	1431	0	0	322	1	95	1763	0	1497	0	0	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_125	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	7	0	0	0	54	0	0	0	0	0	0	0	8	0	0	0	1	86	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_288	0	0	0	0	0	1	0	6	0	0	0	1	0	0	0	0	0	0	0	2	0	0	15	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	476	0	1	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_365	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_269	0	0	0	0	0	2	0	2	0	0	0	4	0	0	0	1	0	0	0	3	0	0	27	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	513	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_110	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	53	2	4	1	1335	0	0	3	1	0	0	1	17	1	0	0	2	7807	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_11	0	2	0	3572	0	1003	6281	617	0	284	2814	70	0	1	0	674	0	0	0	1677	0	0	0	0	0	1255	52	1	0	0	1775	0	0	1	322	0	16	6	0	1	4	0	0	0	0	0	0	0	0	3	1441	2994	1	68	1359	5693	631	2597	1916	1	1059	1315	0	0	0	0	0	4279	0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_266	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	3	0	0	0	6	0	0	13	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	755	0	1	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_17	0	1	0	1930	0	586	3703	335	0	156	1489	38	0	0	0	366	0	0	1	850	1	1	0	0	1	1065	33	0	0	0	1503	0	0	0	271	2	8	1	0	0	2	0	0	0	0	0	0	1	0	1	1119	2338	0	63	1055	4288	525	2122	1525	0	829	927	0	1	0	0	0	3400	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_96	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	68	3	3	0	1538	0	0	3	1	0	0	0	5	0	0	0	5	9382	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	39	0	0	0	0	0	0	0	7	0	0	0	2	78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_29	0	0	0	82	0	11	111	23	0	4	88	2	0	0	0	19	1	0	0	28	0	0	0	0	0	26	3	0	0	0	93	1	0	3	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	47	82	0	5	113	101	40	103	24	0	154	189	1	0	0	0	0	85	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_12	0	0	0	3398	0	665	6273	561	0	308	2929	70	0	0	0	521	0	0	0	1371	1	0	1	0	0	864	23	0	0	0	2022	0	0	1	355	1	15	7	0	0	2	0	0	0	0	0	0	0	0	4	706	703	1	124	1429	3440	365	1299	315	0	8649	9263	1	1	0	1	1	3608	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
zOTU_19	0	0	0	378	0	61	519	51	0	26	343	13	0	1	0	56	0	0	0	144	0	0	0	0	0	123	2	0	0	1	224	0	0	1	29	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	132	469	0	35	325	478	111	250	59	0	872	1138	0	0	0	0	0	353	0	1	0	1	0	0	0	0	0	6	0	2	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
